Time[ms] CO2[ppm] O2[bar] P[bar] T[C]
29993984 14080.00 207.20 990.00 27.70
29994673 14050.00 207.20 990.00 27.70
29995362 14020.00 207.20 990.00 27.80
29996051 14050.00 207.20 990.00 27.80
29996740 14020.00 207.20 990.00 27.70
29997430 14020.00 207.20 990.00 27.70
29998119 13990.00 207.20 990.00 27.70
29998808 13990.00 207.20 990.00 27.70
29999497 13900.00 207.20 990.00 27.70
30000190 13870.00 207.20 990.00 27.70
30000879 13870.00 207.20 990.00 27.70
30001568 13840.00 207.20 990.00 27.80
30002257 13900.00 207.20 990.00 27.80
30002946 13900.00 207.20 990.00 27.80
30003635 13870.00 207.20 990.00 27.70
30004324 13840.00 207.20 990.00 27.70
30005013 13840.00 207.20 990.00 27.70
30005703 13820.00 207.20 990.00 27.70
30006391 13820.00 207.20 990.00 27.70
30007079 13790.00 207.20 990.00 27.80
30007769 13760.00 207.20 990.00 27.80
30008457 13760.00 207.20 990.00 27.80
30009149 13760.00 207.20 990.00 27.80
30009838 13730.00 207.20 990.00 27.80
30010528 13670.00 207.20 990.00 27.70
30011216 13620.00 207.20 990.00 27.70
30011905 13570.00 207.20 990.00 27.80
30012595 13570.00 207.20 990.00 27.70
30013284 13600.00 207.20 990.00 27.70
30013973 13600.00 207.20 990.00 27.70
30014662 13550.00 207.20 990.00 27.70
30015351 13520.00 207.20 990.00 27.70
30016041 13520.00 207.20 990.00 27.80
30016730 13550.00 207.20 990.00 27.70
30017419 13570.00 207.20 990.00 27.70
30018109 13570.00 207.20 990.00 27.70
30018801 13600.00 207.20 990.00 27.80
30019490 13620.00 207.20 990.00 27.80
30020179 13620.00 207.20 990.00 27.80
30020868 13670.00 207.20 990.00 27.80
30021557 13650.00 207.20 990.00 27.80
30022246 13650.00 207.20 990.00 27.70
30022935 13620.00 207.20 990.00 27.80
30023624 13570.00 207.20 990.00 27.80
30024312 13570.00 207.20 990.00 27.70
30025001 13570.00 207.20 990.00 27.80
30025690 13550.00 207.20 990.00 27.80
30026379 13520.00 207.20 990.00 27.80
30027069 13520.00 207.20 990.00 27.80
30027761 13500.00 207.20 990.00 27.70
30028450 13470.00 207.20 990.00 27.70
30029139 13450.00 207.20 990.00 27.70
30029828 13450.00 207.20 990.00 27.70
30030517 13450.00 207.20 990.00 27.70
30031206 13450.00 207.20 990.00 27.70
30031895 13520.00 207.20 990.00 27.70
30032585 13550.00 207.20 990.00 27.70
30033274 13550.00 207.20 990.00 27.70
30033963 13550.00 207.20 990.00 27.70
30034652 13520.00 207.20 990.00 27.70
30035341 13470.00 207.20 990.00 27.70
30036031 13470.00 207.20 990.00 27.80
30036724 13500.00 207.20 990.00 27.80
30037412 13500.00 207.20 990.00 27.80
30038101 13450.00 207.20 990.00 27.80
30038790 13450.00 207.20 990.00 27.80
30039478 13450.00 207.20 990.00 27.80
30040168 13420.00 207.20 990.00 27.70
30040856 13420.00 207.20 990.00 27.70
30041545 13420.00 207.20 990.00 27.70
30042234 13450.00 207.20 990.00 27.80
30042923 13450.00 207.20 990.00 27.80
30043612 13400.00 207.20 990.00 27.80
30044301 13370.00 207.20 990.00 27.80
30044990 13370.00 207.20 990.00 27.80
30045679 13320.00 207.20 990.00 27.80
30046372 13320.00 207.20 990.00 27.70
30047061 13300.00 207.20 990.00 27.70
30047750 13280.00 207.20 990.00 27.70
30048439 13280.00 207.20 990.00 27.70
30049129 13250.00 207.20 990.00 27.70
30049818 13250.00 207.20 990.00 27.70
30050507 13230.00 207.20 990.00 27.70
30051197 13200.00 207.20 990.00 27.80
30051886 13180.00 207.20 990.00 27.80
30052575 13130.00 207.20 990.00 27.80
30053264 13080.00 207.20 990.00 27.80
30053953 13100.00 207.20 990.00 27.80
30054642 13100.00 207.20 990.00 27.70
30055337 13080.00 207.20 990.00 27.80
30056026 13080.00 207.20 990.00 27.80
30056714 13100.00 207.20 990.00 27.70
30057404 13100.00 207.20 990.00 27.70
30058093 13100.00 207.20 990.00 27.70
30058783 13050.00 207.20 990.00 27.70
30059472 13000.00 207.20 990.00 27.70
30060162 12900.00 207.20 990.00 27.70
30060851 12850.00 207.20 990.00 27.70
30061541 12800.00 207.20 990.00 27.60
30062229 12800.00 207.20 990.00 27.80
30062919 12800.00 207.20 990.00 27.80
30063608 12830.00 207.20 990.00 27.70
30064298 12880.00 207.20 990.00 27.80
30064996 12900.00 207.20 990.00 27.80
30065686 12850.00 207.20 990.00 27.70
30066375 12830.00 207.20 990.00 27.70
30067065 12850.00 207.20 990.00 27.70
30067754 12850.00 207.20 990.00 27.80
30068443 12850.00 207.20 990.00 27.70
30069139 12900.00 207.20 990.00 27.70
30069835 12930.00 207.20 990.00 27.70
30070524 12930.00 207.20 990.00 27.80
30071213 12900.00 207.20 990.00 27.80
30071902 12880.00 207.20 990.00 27.70
30072592 12850.00 207.20 990.00 27.80
30073280 12830.00 207.20 990.00 27.80
30073982 12780.00 207.20 990.00 27.70
30074672 12700.00 207.20 990.00 27.70
30075361 12670.00 207.20 990.00 27.70
30076051 12640.00 207.20 990.00 27.70
30076740 12620.00 207.20 990.00 27.70
30077430 12620.00 207.20 990.00 27.70
30078119 12620.00 207.20 990.00 27.70
30078808 12640.00 207.20 990.00 27.70
30079498 12620.00 207.20 990.00 27.70
30080188 12590.00 207.20 990.00 27.70
30080877 12590.00 207.20 990.00 27.80
30081567 12560.00 207.20 990.00 27.80
30082256 12540.00 207.20 990.00 27.80
30082946 12560.00 207.20 990.00 27.70
30083647 12590.00 207.20 990.00 27.80
30084345 12590.00 207.20 990.00 27.80
30085034 12560.00 207.20 990.00 27.70
30085723 12490.00 207.20 990.00 27.80
30086412 12490.00 207.20 990.00 27.80
30087101 12490.00 207.30 990.00 27.70
30087791 12510.00 207.30 990.00 27.70
30088480 12490.00 207.30 990.00 27.70
30089169 12490.00 207.30 990.00 27.70
30089859 12460.00 207.30 990.00 27.70
30090548 12460.00 207.30 990.00 27.70
30091238 12510.00 207.30 990.00 27.70
30091927 12490.00 207.30 990.00 27.70
30092620 12510.00 207.30 990.00 27.80
30093309 12540.00 207.30 990.00 27.80
30093998 12540.00 207.30 990.00 27.70
30094687 12410.00 207.30 990.00 27.80
30095378 12380.00 207.30 990.00 27.80
30096067 12380.00 207.30 990.00 27.70
30096757 12380.00 207.30 990.00 27.70
30097446 12380.00 207.30 990.00 27.70
30098135 12360.00 207.30 990.00 27.70
30098825 12380.00 207.30 990.00 27.70
30099515 12380.00 207.30 990.00 27.70
30100204 12380.00 207.30 990.00 27.70
30100894 12360.00 207.30 990.00 27.70
30101582 12310.00 207.30 990.00 27.70
30102274 12260.00 207.30 990.00 27.80
30102964 12260.00 207.30 990.00 27.80
30103653 12280.00 207.30 990.00 27.80
30104342 12260.00 207.30 990.00 27.70
30105031 12280.00 207.30 990.00 27.80
30105721 12330.00 207.30 990.00 27.80
30106410 12310.00 207.30 990.00 27.80
30107099 12260.00 207.30 990.00 27.70
30107789 12150.00 207.30 990.00 27.70
30108478 12130.00 207.30 990.00 27.70
30109167 12080.00 207.30 990.00 27.80
30109857 12030.00 207.30 990.00 27.70
30110547 12000.00 207.30 990.00 27.70
30111239 11980.00 207.30 990.00 27.70
30111929 11960.00 207.30 990.00 27.80
30112619 11960.00 207.30 990.00 27.80
30113308 11960.00 207.30 990.00 27.70
30113998 11930.00 207.30 990.00 27.70
30114696 11930.00 207.30 990.00 27.70
30115393 11910.00 207.30 990.00 27.70
30116083 11910.00 207.30 990.00 27.70
30116771 11880.00 207.30 990.00 27.70
30117460 11840.00 207.20 990.00 27.80
30118150 11840.00 207.20 990.00 27.70
30118838 11840.00 207.20 990.00 27.70
30119528 11840.00 207.20 990.00 27.70
30120217 11840.00 207.20 990.00 27.70
30120910 11840.00 207.20 990.00 27.70
30121599 11840.00 207.20 990.00 27.70
30122288 11810.00 207.20 990.00 27.70
30122978 11790.00 207.20 990.00 27.80
30123667 11770.00 207.20 990.00 27.80
30124357 11720.00 207.30 990.00 27.70
30125047 11770.00 207.20 990.00 27.70
30125736 11770.00 207.20 990.00 27.70
30126425 11740.00 207.20 990.00 27.80
30127115 11740.00 207.30 990.00 27.70
30127805 11740.00 207.30 990.00 27.70
30128494 11740.00 207.20 990.00 27.80
30129184 11740.00 207.20 990.00 27.70
30129877 11770.00 207.20 990.00 27.70
30130566 11770.00 207.20 990.00 27.70
30131256 11720.00 207.20 990.00 27.70
30131945 11670.00 207.20 990.00 27.70
30132635 11650.00 207.20 990.00 27.80
30133334 11650.00 207.20 990.00 27.70
30134036 11670.00 207.20 990.00 27.70
30134725 11720.00 207.20 990.00 27.80
30135414 11720.00 207.20 990.00 27.70
30136103 11690.00 207.20 990.00 27.70
30136792 11720.00 207.20 990.00 27.70
30137481 11690.00 207.20 990.00 27.70
30138170 11670.00 207.20 990.00 27.70
30138859 11650.00 207.20 990.00 27.70
30139552 11620.00 207.20 990.00 27.70
30140241 11570.00 207.20 990.00 27.70
30140930 11600.00 207.20 990.00 27.70
30141619 11600.00 207.20 990.00 27.70
30142309 11600.00 207.20 990.00 27.70
30142998 11620.00 207.20 990.00 27.70
30143688 11650.00 207.20 990.00 27.80
30144377 11650.00 207.20 990.00 27.80
30145066 11650.00 207.20 990.00 27.80
30145755 11600.00 207.30 990.00 27.70
30146445 11570.00 207.30 990.00 27.70
30147134 11520.00 207.30 990.00 27.70
30147823 11470.00 207.20 990.00 27.80
30148515 11470.00 207.20 990.00 27.70
30149203 11500.00 207.20 990.00 27.70
30149892 11500.00 207.20 990.00 27.70
30150581 11500.00 207.20 990.00 27.70
30151270 11500.00 207.20 990.00 27.70
30151959 11500.00 207.30 990.00 27.80
30152648 11500.00 207.30 990.00 27.70
30153337 11480.00 207.30 990.00 27.80
30154026 11460.00 207.30 990.00 27.80
30154715 11410.00 207.30 990.00 27.70
30155404 11460.00 207.30 990.00 27.70
30156094 11500.00 207.30 990.00 27.70
30156783 11530.00 207.30 990.00 27.70
30157472 11550.00 207.30 990.00 27.70
30158165 11530.00 207.30 990.00 27.70
30158854 11480.00 207.30 990.00 27.70
30159543 11460.00 207.30 990.00 27.70
30160233 11430.00 207.30 990.00 27.70
30160922 11400.00 207.30 990.00 27.70
30161611 11380.00 207.30 990.00 27.80
30162300 11330.00 207.30 990.00 27.80
30162989 11330.00 207.30 990.00 27.70
30163679 11330.00 207.30 990.00 27.70
30164368 11350.00 207.30 990.00 27.70
30165056 11380.00 207.30 990.00 27.70
30165746 11350.00 207.30 990.00 27.70
30166434 11280.00 207.30 990.00 27.70
30167126 11260.00 207.30 990.00 27.70
30167815 11310.00 207.30 990.00 27.80
30168504 11310.00 207.30 990.00 27.70
30169193 11280.00 207.30 990.00 27.70
30169882 11310.00 207.30 990.00 27.70
30170572 11280.00 207.30 990.00 27.80
30171260 11260.00 207.30 990.00 27.80
30171949 11240.00 207.30 990.00 27.70
30172639 11240.00 207.30 990.00 27.80
30173328 11240.00 207.30 990.00 27.80
30174017 11210.00 207.30 990.00 27.70
30174706 11210.00 207.30 990.00 27.70
30175396 11240.00 207.30 990.00 27.70
30176085 11210.00 207.30 990.00 27.60
30176777 11190.00 207.30 990.00 27.70
30177467 11210.00 207.30 990.00 27.70
30178156 11240.00 207.30 990.00 27.70
30178845 11260.00 207.30 990.00 27.70
30179535 11240.00 207.30 990.00 27.70
30180223 11210.00 207.30 990.00 27.70
30180912 11190.00 207.30 990.00 27.80
30181601 11190.00 207.30 990.00 27.80
30182290 11170.00 207.30 990.00 27.80
30182979 11130.00 207.30 990.00 27.70
30183668 11110.00 207.30 990.00 27.70
30184356 11060.00 207.30 990.00 27.70
30185045 11060.00 207.30 990.00 27.80
30185737 11060.00 207.30 990.00 27.70
30186427 11080.00 207.30 990.00 27.70
30187116 11080.00 207.30 990.00 27.70
30187805 11060.00 207.30 990.00 27.70
30188494 10970.00 207.30 990.00 27.70
30189183 10950.00 207.30 990.00 27.70
30189872 10910.00 207.30 990.00 27.70
30190561 10910.00 207.30 990.00 27.70
30191251 10930.00 207.30 990.00 27.70
30191940 10890.00 207.30 990.00 27.70
30192630 10890.00 207.30 990.00 27.70
30193319 10890.00 207.30 990.00 27.80
30194008 10860.00 207.30 990.00 27.70
30194697 10860.00 207.30 990.00 27.70
30195392 10890.00 207.30 990.00 27.80
30196082 10890.00 207.30 990.00 27.70
30196771 10890.00 207.30 990.00 27.70
30197460 10860.00 207.30 990.00 27.70
30198149 10860.00 207.30 990.00 27.80
30198846 10840.00 207.30 990.00 27.80
30199542 10840.00 207.30 990.00 27.70
30200232 10840.00 207.30 990.00 27.80
30200921 10820.00 207.30 990.00 27.80
30201610 10760.00 207.30 990.00 27.80
30202300 10730.00 207.30 990.00 27.80
30202989 10760.00 207.30 990.00 27.70
30203678 10730.00 207.30 990.00 27.70
30204371 10690.00 207.30 990.00 27.70
30205060 10730.00 207.30 990.00 27.70
30205750 10760.00 207.30 990.00 27.70
30206440 10800.00 207.20 990.00 27.70
30207129 10800.00 207.20 990.00 27.70
30207819 10800.00 207.20 990.00 27.70
30208508 10760.00 207.20 990.00 27.70
30209198 10760.00 207.20 990.00 27.70
30209887 10800.00 207.20 990.00 27.70
30210577 10780.00 207.20 990.00 27.70
30211267 10760.00 207.20 990.00 27.70
30211956 10760.00 207.20 990.00 27.70
30212645 10760.00 207.20 990.00 27.80
30213342 10760.00 207.20 990.00 27.70
30214032 10760.00 207.20 990.00 27.70
30214721 10730.00 207.30 990.00 27.70
30215410 10760.00 207.30 990.00 27.70
30216100 10760.00 207.30 990.00 27.70
30216788 10760.00 207.30 990.00 27.70
30217478 10760.00 207.30 990.00 27.70
30218167 10760.00 207.30 990.00 27.80
30218857 10760.00 207.30 990.00 27.80
30219546 10780.00 207.30 990.00 27.80
30220236 10780.00 207.30 990.00 27.80
30220925 10730.00 207.30 990.00 27.80
30221614 10710.00 207.30 990.00 27.70
30222304 10670.00 207.30 990.00 27.80
30223006 10600.00 207.30 990.00 27.80
30223696 10580.00 207.30 990.00 27.70
30224390 10560.00 207.30 990.00 27.70
30225084 10580.00 207.30 990.00 27.70
30225774 10600.00 207.30 990.00 27.70
30226463 10600.00 207.20 990.00 27.80
30227153 10580.00 207.20 990.00 27.80
30227841 10560.00 207.20 990.00 27.70
30228531 10540.00 207.20 990.00 27.70
30229219 10560.00 207.20 990.00 27.70
30229909 10520.00 207.20 990.00 27.70
30230599 10520.00 207.20 990.00 27.80
30231288 10470.00 207.20 990.00 27.80
30231979 10420.00 207.20 990.00 27.70
30232669 10400.00 207.20 990.00 27.80
30233358 10380.00 207.20 990.00 27.70
30234048 10360.00 207.20 990.00 27.70
30234738 10320.00 207.20 990.00 27.80
30235427 10320.00 207.20 990.00 27.70
30236116 10320.00 207.20 990.00 27.70
30236805 10320.00 207.20 990.00 27.80
30237495 10360.00 207.20 990.00 27.70
30238185 10360.00 207.20 990.00 27.70
30238875 10360.00 207.20 990.00 27.70
30239564 10360.00 207.20 990.00 27.70
30240253 10350.00 207.20 990.00 27.70
30240943 10320.00 207.30 990.00 27.70
30241636 10300.00 207.30 990.00 27.70
30242325 10320.00 207.30 990.00 27.70
30243015 10320.00 207.20 990.00 27.70
30243705 10300.00 207.20 990.00 27.70
30244403 10260.00 207.20 990.00 27.70
30245102 10210.00 207.30 990.00 27.70
30245792 10190.00 207.30 990.00 27.70
30246481 10150.00 207.30 990.00 27.70
30247169 10120.00 207.30 990.00 27.80
30247859 10100.00 207.30 990.00 27.70
30248548 10100.00 207.30 990.00 27.80
30249238 10120.00 207.30 990.00 27.80
30249927 10100.00 207.30 990.00 27.70
30250620 10080.00 207.30 990.00 27.80
30251309 10060.00 207.30 990.00 27.80
30251998 10060.00 207.30 990.00 27.70
30252688 10040.00 207.20 990.00 27.70
30253378 10040.00 207.20 990.00 27.70
30254067 10020.00 207.20 990.00 27.70
30254757 10020.00 207.20 990.00 27.70
30255446 10020.00 207.20 990.00 27.70
30256136 10040.00 207.30 990.00 27.70
30256826 10040.00 207.20 990.00 27.80
30257515 10020.00 207.20 990.00 27.80
30258205 9980.00 207.30 990.00 27.80
30258890 9980.00 207.20 990.00 27.70
30259575 9950.00 207.20 990.00 27.70
30260263 9980.00 207.30 990.00 27.70
30260948 9980.00 207.30 990.00 27.70
30261633 9930.00 207.30 990.00 27.70
30262317 9930.00 207.20 990.00 27.70
30263003 9980.00 207.30 990.00 27.80
30263687 10000.00 207.30 990.00 27.80
30264376 10000.00 207.30 990.00 27.80
30265066 9950.00 207.30 990.00 27.70
30265751 9950.00 207.30 990.00 27.70
30266437 9930.00 207.30 990.00 27.70
30267122 9930.00 207.30 990.00 27.70
30267808 9930.00 207.30 990.00 27.70
30268493 9890.00 207.20 990.00 27.70
30269178 9870.00 207.20 990.00 27.70
30269866 9870.00 207.20 990.00 27.70
30270551 9850.00 207.20 990.00 27.70
30271237 9870.00 207.20 990.00 27.80
30271928 9890.00 207.20 990.00 27.80
30272618 9890.00 207.20 990.00 27.80
30273303 9870.00 207.20 990.00 27.70
30273989 9850.00 207.20 990.00 27.70
30274675 9850.00 207.20 990.00 27.70
30275360 9870.00 207.20 990.00 27.70
30276046 9830.00 207.20 990.00 27.70
30276731 9830.00 207.20 990.00 27.70
30277416 9830.00 207.20 990.00 27.80
30278102 9810.00 207.20 990.00 27.70
30278787 9790.00 207.20 990.00 27.70
30279476 9770.00 207.20 990.00 27.70
30280161 9770.00 207.20 990.00 27.70
30280846 9770.00 207.20 990.00 27.70
30281531 9750.00 207.20 990.00 27.70
30282216 9770.00 207.20 990.00 27.70
30282901 9770.00 207.20 990.00 27.70
30283586 9730.00 207.30 990.00 27.70
30284271 9730.00 207.30 990.00 27.70
30284957 9710.00 207.30 990.00 27.70
30285643 9690.00 207.20 990.00 27.70
30286328 9690.00 207.20 990.00 27.80
30287014 9650.00 207.20 990.00 27.70
30287698 9650.00 207.20 990.00 27.70
30288387 9630.00 207.20 990.00 27.80
30289072 9590.00 207.20 990.00 27.70
30289757 9590.00 207.20 990.00 27.70
30290452 9570.00 207.20 990.00 27.80
30291147 9570.00 207.20 990.00 27.80
30291832 9590.00 207.20 990.00 27.80
30292518 9590.00 207.20 990.00 27.80
30293203 9610.00 207.20 990.00 27.70
30293888 9630.00 207.20 990.00 27.70
30294574 9650.00 207.20 990.00 27.80
30295259 9630.00 207.20 990.00 27.60
30295955 9610.00 207.20 990.00 27.60
30296651 9610.00 207.20 990.00 27.70
30297337 9590.00 207.20 990.00 27.80
30298025 9550.00 207.20 990.00 27.80
30298711 9550.00 207.20 990.00 27.70
30299396 9590.00 207.20 990.00 27.80
30300081 9630.00 207.20 990.00 27.80
30300766 9650.00 207.20 990.00 27.80
30301460 9610.00 207.20 990.00 27.70
30302154 9610.00 207.20 990.00 27.70
30302839 9610.00 207.20 990.00 27.70
30303534 9550.00 207.20 990.00 27.70
30304232 9530.00 207.20 990.00 27.70
30304917 9510.00 207.20 990.00 27.70
30305603 9510.00 207.20 990.00 27.80
30306287 9490.00 207.20 990.00 27.70
30306974 9470.00 207.20 990.00 27.70
30307662 9450.00 207.20 990.00 27.70
30308347 9450.00 207.20 990.00 27.70
30309032 9430.00 207.20 990.00 27.70
30309717 9410.00 207.20 990.00 27.60
30310402 9390.00 207.20 990.00 27.70
30311087 9430.00 207.20 990.00 27.70
30311773 9430.00 207.20 990.00 27.70
30312467 9470.00 207.20 990.00 27.70
30313161 9450.00 207.20 990.00 27.70
30313846 9450.00 207.20 990.00 27.70
30314531 9350.00 207.20 990.00 27.70
30315216 9330.00 207.20 990.00 27.70
30315901 9330.00 207.20 990.00 27.80
30316586 9330.00 207.20 990.00 27.70
30317275 9350.00 207.20 990.00 27.70
30317969 9330.00 207.20 990.00 27.70
30318663 9330.00 207.20 990.00 27.70
30319348 9310.00 207.20 990.00 27.70
30320032 9230.00 207.20 990.00 27.70
30320717 9210.00 207.20 990.00 27.70
30321402 9210.00 207.20 990.00 27.70
30322086 9210.00 207.30 990.00 27.80
30322771 9210.00 207.30 990.00 27.80
30323456 9210.00 207.30 990.00 27.80
30324140 9210.00 207.30 990.00 27.70
30324825 9210.00 207.30 990.00 27.70
30325510 9270.00 207.30 990.00 27.80
30326195 9270.00 207.30 990.00 27.80
30326884 9290.00 207.30 990.00 27.70
30327568 9290.00 207.30 990.00 27.70
30328254 9310.00 207.30 990.00 27.70
30328939 9310.00 207.30 990.00 27.70
30329623 9310.00 207.30 990.00 27.70
30330309 9290.00 207.30 990.00 27.70
30330997 9270.00 207.30 990.00 27.70
30331684 9290.00 207.30 990.00 27.80
30332369 9290.00 207.30 990.00 27.80
30333054 9230.00 207.30 990.00 27.70
30333739 9270.00 207.30 990.00 27.70
30334425 9290.00 207.30 990.00 27.70
30335110 9270.00 207.30 990.00 27.70
30335795 9250.00 207.30 990.00 27.70
30336494 9250.00 207.30 990.00 27.70
30337188 9250.00 207.30 990.00 27.80
30337873 9230.00 207.30 990.00 27.70
30338559 9210.00 207.30 990.00 27.70
30339244 9190.00 207.30 990.00 27.70
30339929 9190.00 207.30 990.00 27.70
30340614 9170.00 207.30 990.00 27.70
30341299 9150.00 207.30 990.00 27.70
30341994 9130.00 207.30 990.00 27.70
30342689 9110.00 207.30 990.00 27.70
30343374 9090.00 207.30 990.00 27.80
30344059 9030.00 207.30 990.00 27.70
30344744 9010.00 207.30 990.00 27.70
30345432 9010.00 207.30 990.00 27.70
30346118 9010.00 207.30 990.00 27.70
30346803 8970.00 207.30 990.00 27.70
30347497 8890.00 207.30 990.00 27.70
30348191 8850.00 207.30 990.00 27.70
30348877 8850.00 207.30 990.00 27.70
30349561 8850.00 207.30 990.00 27.70
30350247 8850.00 207.30 990.00 27.70
30350932 8810.00 207.30 990.00 27.70
30351618 8850.00 207.30 990.00 27.70
30352303 8850.00 207.30 990.00 27.70
30352989 8830.00 207.30 990.00 27.70
30353674 8830.00 207.30 990.00 27.70
